0,402,30.0
1,402,32.3
2,410,3.0
3,411,0.0
4,410,2.9
5,410,0.0
6,411,0.0
7,412,0.0
8,407,20.0
9,602,87.5
10,434,29.0
11,433,26.5
12,434,0.0
13,434,3.0
14,460,2.9
15,490,2.9
16,480,0.0
17,460,2.9
18,485,2.7
19,485,2.9
20,484,0.0
21,485,0.0
22,461,2.9
23,437,2.9
24,444,0.0
25,444,5.9
26,420,0.0
27,412,0.0
28,420,0.0
29,420,3.0
30,442,0.0
31,442,2.9
32,441,0.0
33,441,0.0
34,456,3.0
35,463,0.0
36,464,0.0
37,472,28.1
38,461,31.2
39,462,3.0
