0,387,60.0
1,396,0.0
2,396,2.9
3,395,2.9
4,395,6.1
5,395,0.0
6,395,0.0
7,396,0.0
8,395,32.3
9,399,33.3
10,427,64.4
11,395,0.0
12,396,0.0
13,396,0.0
14,396,2.9
15,396,0.0
16,422,3.1
17,397,2.9
18,396,2.9
19,396,0.0
20,396,2.9
21,397,3.1
22,397,0.0
23,396,5.7
24,397,0.0
25,397,2.9
26,397,3.0
27,400,0.0
28,388,3.0
29,388,0.0
30,388,3.0
31,396,3.0
32,396,3.0
33,397,6.1
34,397,0.0
35,396,5.7
36,396,3.0
37,396,0.0
38,396,0.0
39,396,3.0
